what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1452649685038
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452649685253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1452649698757
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1452649699436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452649699741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452649702693
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1452649704346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1452649705664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452649706327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452649838726
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452649841559
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1452649850487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452649852086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650049321
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452650049337
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1452650051739
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452650051971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650109647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650155875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1452650157328
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1452650158075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650158392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650169523
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1452650169538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1452650170601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1452650170854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1452650171039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1452650171238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650174191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650576490
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452650589561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1452650606566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1452650608305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1452650609920
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452650623015
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452650623046
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1452650626410
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452650626602
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1452650630084
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452650630354
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452650634542
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1452650638129
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452650638576
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452650655153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1452650675534
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1452650676312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650676635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650679586
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1452650681272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1452650681888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650683842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650684205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650806727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1452650809600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650809816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650824587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650840877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650929308
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452650929324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1452650929594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1452650931166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1452650932569
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1452650933302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452650933603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452651217016
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1452651217091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452651217381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452651219209
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1452651221005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1452651221663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452651223140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452651323366
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452651323413
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1452651325567
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452651327582
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1452651371051
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452651371267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1452651388146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1452651388578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1452651391378
